Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast,AQI,AQI_Category,RawConc,ConcUnit,Duration,QC_Name
Kolkata,PM2.5 - Principal,11/19/2016 4:00,2016,11,19,4,155.2,206,Very Unhealthy,154,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 5:00,2016,11,19,5,157.6,208,Very Unhealthy,160,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 6:00,2016,11,19,6,165.2,216,Very Unhealthy,173,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 7:00,2016,11,19,7,176.2,226,Very Unhealthy,188,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 8:00,2016,11,19,8,182.4,233,Very Unhealthy,189,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 9:00,2016,11,19,9,162.3,213,Very Unhealthy,141,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 10:00,2016,11,19,10,136.9,193,Unhealthy,112,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 11:00,2016,11,19,11,123.9,186,Unhealthy,111,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 12:00,2016,11,19,12,118.9,184,Unhealthy,114,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 13:00,2016,11,19,13,117.9,183,Unhealthy,111,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 14:00,2016,11,19,14,114.4,181,Unhealthy,110,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 15:00,2016,11,19,15,112.6,180,Unhealthy,110,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 16:00,2016,11,19,16,111.4,180,Unhealthy,110,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 17:00,2016,11,19,17,120,184,Unhealthy,132,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 18:00,2016,11,19,18,143,196,Unhealthy,175,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 19:00,2016,11,19,19,204.5,255,Very Unhealthy,261,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 20:00,2016,11,19,20,222.7,273,Very Unhealthy,241,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 21:00,2016,11,19,21,257.9,308,Hazardous,293,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 22:00,2016,11,19,22,282.9,333,Hazardous,308,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/19/2016 23:00,2016,11,19,23,302.5,353,Hazardous,322,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 0:00,2016,11,20,0,293.2,343,Hazardous,284,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 1:00,2016,11,20,1,264.6,315,Hazardous,236,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 2:00,2016,11,20,2,255.3,306,Hazardous,246,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 3:00,2016,11,20,3,256.1,307,Hazardous,257,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 4:00,2016,11,20,4,254.6,305,Hazardous,253,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 5:00,2016,11,20,5,241.4,291,Very Unhealthy,225,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 6:00,2016,11,20,6,227.8,278,Very Unhealthy,200,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 7:00,2016,11,20,7,209.6,260,Very Unhealthy,188,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 8:00,2016,11,20,8,215.2,265,Very Unhealthy,223,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 9:00,2016,11,20,9,221.3,271,Very Unhealthy,230,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 10:00,2016,11,20,10,209.8,260,Very Unhealthy,194,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 11:00,2016,11,20,11,199.6,250,Very Unhealthy,180,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 12:00,2016,11,20,12,186,236,Very Unhealthy,163,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 13:00,2016,11,20,13,152.7,203,Very Unhealthy,127,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 14:00,2016,11,20,14,137.3,193,Unhealthy,122,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 15:00,2016,11,20,15,136.1,193,Unhealthy,135,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 16:00,2016,11,20,16,139.9,195,Unhealthy,143,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 17:00,2016,11,20,17,141.8,196,Unhealthy,144,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 18:00,2016,11,20,18,157.4,208,Very Unhealthy,175,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 19:00,2016,11,20,19,191,241,Very Unhealthy,229,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 20:00,2016,11,20,20,222.3,272,Very Unhealthy,251,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 21:00,2016,11,20,21,249.1,299,Very Unhealthy,276,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 22:00,2016,11,20,22,282.6,333,Hazardous,316,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/20/2016 23:00,2016,11,20,23,313.8,364,Hazardous,345,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 0:00,2016,11,21,0,335.9,386,Hazardous,358,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 1:00,2016,11,21,1,367,412,Hazardous,398,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 2:00,2016,11,21,2,377,419,Hazardous,387,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 3:00,2016,11,21,3,358,406,Hazardous,339,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 4:00,2016,11,21,4,313.5,363,Hazardous,269,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 5:00,2016,11,21,5,276.7,327,Hazardous,240,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 6:00,2016,11,21,6,261.7,312,Hazardous,229,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 7:00,2016,11,21,7,237.1,287,Very Unhealthy,214,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 8:00,2016,11,21,8,221.7,272,Very Unhealthy,207,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 9:00,2016,11,21,9,217.5,267,Very Unhealthy,213,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 10:00,2016,11,21,10,202.2,252,Very Unhealthy,188,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 11:00,2016,11,21,11,175.1,225,Very Unhealthy,148,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 12:00,2016,11,21,12,160.5,211,Very Unhealthy,146,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 13:00,2016,11,21,13,150.7,201,Very Unhealthy,141,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 14:00,2016,11,21,14,134.3,192,Unhealthy,118,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 15:00,2016,11,21,15,131.6,190,Unhealthy,129,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 16:00,2016,11,21,16,144.8,197,Unhealthy,158,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 17:00,2016,11,21,17,162.2,213,Very Unhealthy,181,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 18:00,2016,11,21,18,170.3,221,Very Unhealthy,182,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 19:00,2016,11,21,19,184.8,235,Very Unhealthy,203,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 20:00,2016,11,21,20,219.3,269,Very Unhealthy,251,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 21:00,2016,11,21,21,246.1,296,Very Unhealthy,273,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 22:00,2016,11,21,22,273.1,323,Hazardous,300,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/21/2016 23:00,2016,11,21,23,279,329,Hazardous,285,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 0:00,2016,11,22,0,292.5,343,Hazardous,306,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 1:00,2016,11,22,1,321.8,372,Hazardous,351,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 2:00,2016,11,22,2,294.4,345,Hazardous,267,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 3:00,2016,11,22,3,263.7,314,Hazardous,233,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 4:00,2016,11,22,4,246.9,297,Very Unhealthy,228,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 5:00,2016,11,22,5,225.4,275,Very Unhealthy,202,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 6:00,2016,11,22,6,214.3,264,Very Unhealthy,196,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 7:00,2016,11,22,7,207.5,257,Very Unhealthy,199,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 8:00,2016,11,22,8,209.9,260,Very Unhealthy,213,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 9:00,2016,11,22,9,210.8,261,Very Unhealthy,212,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 10:00,2016,11,22,10,180.6,231,Very Unhealthy,151,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 11:00,2016,11,22,11,144.8,197,Unhealthy,109,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 12:00,2016,11,22,12,119.8,184,Unhealthy,95,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 13:00,2016,11,22,13,108.9,179,Unhealthy,98,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 14:00,2016,11,22,14,105.9,177,Unhealthy,103,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 15:00,2016,11,22,15,104.4,176,Unhealthy,103,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 16:00,2016,11,22,16,109.2,179,Unhealthy,114,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 17:00,2016,11,22,17,114,181,Unhealthy,119,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 18:00,2016,11,22,18,133.5,191,Unhealthy,153,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 19:00,2016,11,22,19,175.2,225,Very Unhealthy,217,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 20:00,2016,11,22,20,203.1,253,Very Unhealthy,231,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 21:00,2016,11,22,21,251.5,302,Hazardous,300,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 22:00,2016,11,22,22,284.8,335,Hazardous,318,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/22/2016 23:00,2016,11,22,23,312.9,363,Hazardous,341,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 0:00,2016,11,23,0,329.9,380,Hazardous,347,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 1:00,2016,11,23,1,362,409,Hazardous,394,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 2:00,2016,11,23,2,370.5,414,Hazardous,379,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 3:00,2016,11,23,3,295.2,345,Hazardous,220,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 4:00,2016,11,23,4,267.6,318,Hazardous,240,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 5:00,2016,11,23,5,244.8,294,Very Unhealthy,222,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 6:00,2016,11,23,6,245.7,295,Very Unhealthy,240,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 7:00,2016,11,23,7,242.6,292,Very Unhealthy,238,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 8:00,2016,11,23,8,255.6,306,Hazardous,272,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 9:00,2016,11,23,9,256.2,307,Hazardous,257,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 10:00,2016,11,23,10,248.1,298,Very Unhealthy,238,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 11:00,2016,11,23,11,235.6,285,Very Unhealthy,220,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 12:00,2016,11,23,12,199.7,250,Very Unhealthy,166,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 13:00,2016,11,23,13,183.3,234,Very Unhealthy,167,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 14:00,2016,11,23,14,162,212,Very Unhealthy,139,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 15:00,2016,11,23,15,161,211,Very Unhealthy,160,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 16:00,2016,11,23,16,158,208,Very Unhealthy,155,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 17:00,2016,11,23,17,158,208,Very Unhealthy,158,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 18:00,2016,11,23,18,160.9,211,Very Unhealthy,164,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 19:00,2016,11,23,19,193.7,244,Very Unhealthy,228,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 20:00,2016,11,23,20,242.7,292,Very Unhealthy,291,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 21:00,2016,11,23,21,281.3,332,Hazardous,320,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 22:00,2016,11,23,22,310.6,361,Hazardous,340,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/23/2016 23:00,2016,11,23,23,314.3,364,Hazardous,318,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 0:00,2016,11,24,0,294.1,344,Hazardous,274,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 1:00,2016,11,24,1,252.6,303,Hazardous,211,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 2:00,2016,11,24,2,240.8,290,Very Unhealthy,229,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 3:00,2016,11,24,3,232.4,282,Very Unhealthy,224,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 4:00,2016,11,24,4,238.2,288,Very Unhealthy,244,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 5:00,2016,11,24,5,245.6,295,Very Unhealthy,253,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 6:00,2016,11,24,6,258.2,309,Hazardous,278,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 7:00,2016,11,24,7,262.7,313,Hazardous,270,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 8:00,2016,11,24,8,269.6,320,Hazardous,281,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 9:00,2016,11,24,9,281.9,332,Hazardous,302,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 10:00,2016,11,24,10,278.2,328,Hazardous,276,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 11:00,2016,11,24,11,270.3,321,Hazardous,256,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 12:00,2016,11,24,12,231.6,281,Very Unhealthy,177,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 13:00,2016,11,24,13,181.4,232,Very Unhealthy,140,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 14:00,2016,11,24,14,160.2,211,Very Unhealthy,139,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 15:00,2016,11,24,15,147,198,Unhealthy,134,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 16:00,2016,11,24,16,143,196,Unhealthy,139,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 17:00,2016,11,24,17,150,200,Unhealthy,157,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 18:00,2016,11,24,18,162.9,213,Very Unhealthy,176,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 19:00,2016,11,24,19,194.4,245,Very Unhealthy,226,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 20:00,2016,11,24,20,222.7,273,Very Unhealthy,251,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 21:00,2016,11,24,21,255.3,306,Hazardous,288,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 22:00,2016,11,24,22,286.6,337,Hazardous,318,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/24/2016 23:00,2016,11,24,23,325.8,376,Hazardous,365,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 0:00,2016,11,25,0,339.9,390,Hazardous,354,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 1:00,2016,11,25,1,365,411,Hazardous,390,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 2:00,2016,11,25,2,373,416,Hazardous,381,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 3:00,2016,11,25,3,310,360,Hazardous,247,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 4:00,2016,11,25,4,260,310,Hazardous,210,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 5:00,2016,11,25,5,229.5,279,Very Unhealthy,199,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 6:00,2016,11,25,6,232.4,282,Very Unhealthy,234,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 7:00,2016,11,25,7,218.9,269,Very Unhealthy,205,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 8:00,2016,11,25,8,202.1,252,Very Unhealthy,186,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 9:00,2016,11,25,9,185,235,Very Unhealthy,168,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 10:00,2016,11,25,10,164,214,Very Unhealthy,143,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 11:00,2016,11,25,11,157.4,208,Very Unhealthy,151,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 12:00,2016,11,25,12,149.2,199,Unhealthy,141,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 13:00,2016,11,25,13,145.5,197,Unhealthy,142,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 14:00,2016,11,25,14,148.3,199,Unhealthy,149,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 15:00,2016,11,25,15,147.7,199,Unhealthy,146,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 16:00,2016,11,25,16,147.3,198,Unhealthy,147,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 17:00,2016,11,25,17,152.7,203,Very Unhealthy,161,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 18:00,2016,11,25,18,164,214,Very Unhealthy,190,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 19:00,2016,11,25,19,190.2,240,Very Unhealthy,228,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 20:00,2016,11,25,20,252,302,Hazardous,304,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 21:00,2016,11,25,21,267.5,318,Hazardous,283,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 22:00,2016,11,25,22,276.2,326,Hazardous,285,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/25/2016 23:00,2016,11,25,23,294.6,345,Hazardous,313,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 0:00,2016,11,26,0,309.3,359,Hazardous,324,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 1:00,2016,11,26,1,350.2,400,Hazardous,391,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 2:00,2016,11,26,2,361.6,408,Hazardous,373,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 3:00,2016,11,26,3,337.8,388,Hazardous,314,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 4:00,2016,11,26,4,311.4,361,Hazardous,285,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 5:00,2016,11,26,5,299.7,350,Hazardous,288,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 6:00,2016,11,26,6,290.3,340,Hazardous,271,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 7:00,2016,11,26,7,292.1,342,Hazardous,279,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 8:00,2016,11,26,8,289.5,340,Hazardous,284,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 9:00,2016,11,26,9,275.1,325,Hazardous,253,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 10:00,2016,11,26,10,271.8,322,Hazardous,266,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 11:00,2016,11,26,11,268.3,319,Hazardous,262,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 12:00,2016,11,26,12,272.3,323,Hazardous,280,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 13:00,2016,11,26,13,248.2,298,Very Unhealthy,216,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 14:00,2016,11,26,14,207.2,257,Very Unhealthy,165,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 15:00,2016,11,26,15,197.2,247,Very Unhealthy,177,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 16:00,2016,11,26,16,185.5,236,Very Unhealthy,170,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 17:00,2016,11,26,17,193.6,244,Very Unhealthy,204,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 18:00,2016,11,26,18,213.8,264,Very Unhealthy,242,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 19:00,2016,11,26,19,238.6,288,Very Unhealthy,273,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 20:00,2016,11,26,20,299,349,Hazardous,353,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 21:00,2016,11,26,21,329,379,Hazardous,359,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 22:00,2016,11,26,22,339.5,389,Hazardous,350,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/26/2016 23:00,2016,11,26,23,339.7,389,Hazardous,340,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 0:00,2016,11,27,0,347.3,397,Hazardous,355,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 1:00,2016,11,27,1,337.7,387,Hazardous,328,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 2:00,2016,11,27,2,360.3,407,Hazardous,383,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 3:00,2016,11,27,3,312.2,362,Hazardous,264,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 4:00,2016,11,27,4,283.4,334,Hazardous,248,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 5:00,2016,11,27,5,284,334,Hazardous,267,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 6:00,2016,11,27,6,282.6,333,Hazardous,277,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 7:00,2016,11,27,7,294.1,344,Hazardous,315,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 8:00,2016,11,27,8,314.8,365,Hazardous,353,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 9:00,2016,11,27,9,321.2,371,Hazardous,333,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 10:00,2016,11,27,10,299.4,349,Hazardous,260,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 11:00,2016,11,27,11,266.3,317,Hazardous,223,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 12:00,2016,11,27,12,227,277,Very Unhealthy,194,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 13:00,2016,11,27,13,201.6,252,Very Unhealthy,177,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 14:00,2016,11,27,14,191.8,242,Very Unhealthy,182,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,11/27/2016 15:00,2016,11,27,15,187.9,238,Very Unhealthy,184,UG/M3,1 Hr,Valid
