Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast,AQI,AQI_Category,RawConc,ConcUnit,Duration,QC_Name
Kolkata,PM2.5 - Principal,6/6/2018 8:00,2018,6,6,8,35,99,Moderate,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 9:00,2018,6,6,9,40,112,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 10:00,2018,6,6,10,48.5,133,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 11:00,2018,6,6,11,42.7,119,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 12:00,2018,6,6,12,49.8,136,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 13:00,2018,6,6,13,46.4,128,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 14:00,2018,6,6,14,39.2,110,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 15:00,2018,6,6,15,36.6,104,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 16:00,2018,6,6,16,32.8,95,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 17:00,2018,6,6,17,26.4,81,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 18:00,2018,6,6,18,24.2,76,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 19:00,2018,6,6,19,23,74,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 20:00,2018,6,6,20,26.5,81,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 21:00,2018,6,6,21,29.7,88,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 22:00,2018,6,6,22,28.8,86,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/6/2018 23:00,2018,6,6,23,25.4,79,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 0:00,2018,6,7,0,20.2,68,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 1:00,2018,6,7,1,24.1,76,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 2:00,2018,6,7,2,23.5,75,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 3:00,2018,6,7,3,25.2,79,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 4:00,2018,6,7,4,23.6,75,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 5:00,2018,6,7,5,24.8,78,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 6:00,2018,6,7,6,25.9,80,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 7:00,2018,6,7,7,20.9,70,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 8:00,2018,6,7,8,24.4,77,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 9:00,2018,6,7,9,24.2,76,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 10:00,2018,6,7,10,21.7,71,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 11:00,2018,6,7,11,24.2,76,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 12:00,2018,6,7,12,26.9,82,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 13:00,2018,6,7,13,27.8,84,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 14:00,2018,6,7,14,33,95,Moderate,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 15:00,2018,6,7,15,38,107,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 16:00,2018,6,7,16,33,95,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 17:00,2018,6,7,17,35.5,101,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 18:00,2018,6,7,18,32.2,93,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 19:00,2018,6,7,19,35.6,101,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 20:00,2018,6,7,20,39.8,112,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 21:00,2018,6,7,21,37.9,107,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 22:00,2018,6,7,22,36.2,103,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/7/2018 23:00,2018,6,7,23,33.6,96,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 0:00,2018,6,8,0,33.3,96,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 1:00,2018,6,8,1,31.4,92,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 2:00,2018,6,8,2,30.5,90,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 3:00,2018,6,8,3,25.8,80,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 4:00,2018,6,8,4,24.4,77,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 5:00,2018,6,8,5,23.2,74,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 6:00,2018,6,8,6,24.6,77,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 7:00,2018,6,8,7,22.7,73,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 8:00,2018,6,8,8,23.9,76,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 9:00,2018,6,8,9,24.7,77,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 10:00,2018,6,8,10,27.3,83,Moderate,32,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 11:00,2018,6,8,11,26.8,82,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 12:00,2018,6,8,12,28.5,85,Moderate,32,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 13:00,2018,6,8,13,28.7,86,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 14:00,2018,6,8,14,29.1,87,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 15:00,2018,6,8,15,27.3,83,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 16:00,2018,6,8,16,29.4,87,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 17:00,2018,6,8,17,30,89,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 18:00,2018,6,8,18,28.5,85,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 19:00,2018,6,8,19,29.3,87,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 20:00,2018,6,8,20,28.9,86,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 21:00,2018,6,8,21,30.4,89,Moderate,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 22:00,2018,6,8,22,27.6,84,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/8/2018 23:00,2018,6,8,23,23.5,75,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 0:00,2018,6,9,0,21.9,72,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 1:00,2018,6,9,1,22.4,73,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 2:00,2018,6,9,2,22.6,73,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 3:00,2018,6,9,3,24.1,76,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 4:00,2018,6,9,4,24.9,78,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 5:00,2018,6,9,5,31.5,92,Moderate,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 6:00,2018,6,9,6,39.7,111,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 7:00,2018,6,9,7,50.3,137,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 8:00,2018,6,9,8,54.7,148,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 9:00,2018,6,9,9,47.3,130,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 10:00,2018,6,9,10,45.1,125,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 11:00,2018,6,9,11,40.5,113,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 12:00,2018,6,9,12,38.2,108,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 13:00,2018,6,9,13,34.6,98,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 14:00,2018,6,9,14,36.3,103,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 15:00,2018,6,9,15,28.6,86,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 16:00,2018,6,9,16,30.8,90,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 17:00,2018,6,9,17,35.9,102,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 18:00,2018,6,9,18,39.9,112,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 19:00,2018,6,9,19,47.4,130,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 20:00,2018,6,9,20,56.7,152,Unhealthy,66,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 21:00,2018,6,9,21,67.8,157,Unhealthy,79,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 22:00,2018,6,9,22,62.9,155,Unhealthy,58,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/9/2018 23:00,2018,6,9,23,56.9,152,Unhealthy,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 0:00,2018,6,10,0,55.4,150,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 1:00,2018,6,10,1,54.7,148,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 2:00,2018,6,10,2,43.8,121,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 3:00,2018,6,10,3,37.9,107,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 4:00,2018,6,10,4,34.4,98,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 5:00,2018,6,10,5,32.7,94,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 6:00,2018,6,10,6,32.3,93,Moderate,32,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 7:00,2018,6,10,7,39.1,110,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 8:00,2018,6,10,8,42.5,118,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 9:00,2018,6,10,9,40.2,113,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 10:00,2018,6,10,10,41.7,116,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 11:00,2018,6,10,11,41.4,116,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 12:00,2018,6,10,12,42,117,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 13:00,2018,6,10,13,46.6,128,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 14:00,2018,6,10,14,54.1,147,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 15:00,2018,6,10,15,56.5,152,Unhealthy,59,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 16:00,2018,6,10,16,42.3,118,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 17:00,2018,6,10,17,30.6,90,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 18:00,2018,6,10,18,30.8,90,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 19:00,2018,6,10,19,40.4,113,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 20:00,2018,6,10,20,46.2,127,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 21:00,2018,6,10,21,48.1,132,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 22:00,2018,6,10,22,53,144,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/10/2018 23:00,2018,6,10,23,48.5,133,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 0:00,2018,6,11,0,55.7,151,Unhealthy,63,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 1:00,2018,6,11,1,63.3,155,Unhealthy,71,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 2:00,2018,6,11,2,72.1,160,Unhealthy,81,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 3:00,2018,6,11,3,67,157,Unhealthy,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 4:00,2018,6,11,4,64.5,156,Unhealthy,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 5:00,2018,6,11,5,57.7,152,Unhealthy,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 6:00,2018,6,11,6,52.7,143,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 7:00,2018,6,11,7,51,139,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 8:00,2018,6,11,8,51.4,140,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 9:00,2018,6,11,9,50.8,139,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 10:00,2018,6,11,10,49,134,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 11:00,2018,6,11,11,55.6,151,Unhealthy,64,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 12:00,2018,6,11,12,60.9,154,Unhealthy,68,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 13:00,2018,6,11,13,64.4,156,Unhealthy,69,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 14:00,2018,6,11,14,62.9,155,Unhealthy,64,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 15:00,2018,6,11,15,69.1,158,Unhealthy,77,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 16:00,2018,6,11,16,68.7,158,Unhealthy,68,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 17:00,2018,6,11,17,49.7,136,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 18:00,2018,6,11,18,45.3,125,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 19:00,2018,6,11,19,41.6,116,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 20:00,2018,6,11,20,43.8,121,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 21:00,2018,6,11,21,39.4,111,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 22:00,2018,6,11,22,44.7,124,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/11/2018 23:00,2018,6,11,23,45.8,126,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 0:00,2018,6,12,0,49.9,136,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 1:00,2018,6,12,1,48.4,133,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 2:00,2018,6,12,2,41.7,116,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 3:00,2018,6,12,3,42.3,118,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 4:00,2018,6,12,4,37,105,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 5:00,2018,6,12,5,35.6,101,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 6:00,2018,6,12,6,31.7,92,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 7:00,2018,6,12,7,34.2,97,Moderate,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 8:00,2018,6,12,8,37.9,107,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 9:00,2018,6,12,9,41.8,117,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 10:00,2018,6,12,10,41.4,116,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 11:00,2018,6,12,11,43.6,121,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 12:00,2018,6,12,12,48,132,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 13:00,2018,6,12,13,49.4,135,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 14:00,2018,6,12,14,54.3,147,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 15:00,2018,6,12,15,57.6,152,Unhealthy,61,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 16:00,2018,6,12,16,52.8,144,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 17:00,2018,6,12,17,40.9,114,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 18:00,2018,6,12,18,35.9,102,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 19:00,2018,6,12,19,27.9,84,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 20:00,2018,6,12,20,28.4,85,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 21:00,2018,6,12,21,30.7,90,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 22:00,2018,6,12,22,33.3,96,Moderate,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/12/2018 23:00,2018,6,12,23,39.1,110,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 0:00,2018,6,13,0,38.5,108,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 1:00,2018,6,13,1,37.2,105,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 2:00,2018,6,13,2,33.1,95,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 3:00,2018,6,13,3,35,99,Moderate,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 4:00,2018,6,13,4,29.5,88,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 5:00,2018,6,13,5,29.2,87,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 6:00,2018,6,13,6,33.1,95,Moderate,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 7:00,2018,6,13,7,38.6,109,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 8:00,2018,6,13,8,45,124,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 9:00,2018,6,13,9,43.5,121,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 10:00,2018,6,13,10,49.2,135,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 11:00,2018,6,13,11,45.6,126,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 12:00,2018,6,13,12,47.8,131,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 13:00,2018,6,13,13,49.4,135,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 14:00,2018,6,13,14,49.2,135,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 15:00,2018,6,13,15,55.1,149,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 16:00,2018,6,13,16,58.5,153,Unhealthy,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 17:00,2018,6,13,17,55.8,151,Unhealthy,54,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 18:00,2018,6,13,18,54.2,147,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 19:00,2018,6,13,19,55.8,151,Unhealthy,59,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 20:00,2018,6,13,20,57.8,152,Unhealthy,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 21:00,2018,6,13,21,58.9,153,Unhealthy,61,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 22:00,2018,6,13,22,56,151,Unhealthy,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/13/2018 23:00,2018,6,13,23,52,142,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 0:00,2018,6,14,0,45,124,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 1:00,2018,6,14,1,42.2,117,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 2:00,2018,6,14,2,45.7,126,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 3:00,2018,6,14,3,45,124,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 4:00,2018,6,14,4,45,124,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 5:00,2018,6,14,5,41.7,116,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 6:00,2018,6,14,6,45.4,125,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 7:00,2018,6,14,7,46,127,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 8:00,2018,6,14,8,46,127,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 9:00,2018,6,14,9,48.8,134,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/14/2018 10:00,2018,6,14,10,50.1,137,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
