date,time,temp_celsius,spcond_msPERcm,ph,do_mgPerL,do_Percent,turbidity_fnu,chlorophyll_rfu,phycocyanin_rfu,sysbattery_volts
8/23/2017,20:45:00,25.92,2.37,7.81,8.94,110.72,7.08,4.93,1.22,12.91
8/23/2017,21:00:00,25.86,2.42,7.77,8.81,109.07,6.62,5.39,1.23,12.91
8/23/2017,21:15:00,25.86,2.55,7.76,8.73,108.17,6.18,5.2,1.26,12.88
8/23/2017,21:30:00,25.83,2.56,7.75,8.65,107.09,6.67,4.92,1.22,12.87
8/23/2017,21:45:00,25.78,2.53,7.73,8.62,106.54,6.4,4.83,1.19,12.87
8/23/2017,22:00:00,25.77,2.54,7.72,8.55,105.71,6.3,5.01,1.2,12.85
8/23/2017,22:15:00,25.73,2.47,7.72,8.49,104.82,6.39,5.08,1.15,12.84
8/23/2017,22:30:00,25.71,2.48,7.71,8.49,104.84,6.25,4.87,1.15,12.87
8/23/2017,22:45:00,25.66,2.5,7.7,8.44,104.12,6.42,5.07,1.16,12.85
8/23/2017,23:00:00,25.67,2.53,7.68,8.27,102.12,6.1,5.07,1.16,12.84
8/23/2017,23:15:00,25.63,2.47,7.66,8.21,101.17,6.07,6.07,1.14,12.85
8/23/2017,23:30:00,25.6,2.5,7.64,8.11,99.96,6.55,4.8,1.14,12.83
8/23/2017,23:45:00,25.61,2.56,7.62,7.98,98.4,6.31,4.84,1.19,12.87
8/24/2017,0:00:00,25.57,2.54,7.61,7.96,98.08,6.18,5.2,1.19,12.88
8/24/2017,0:15:00,25.53,2.56,7.59,7.82,96.28,6.6,5.19,1.19,12.85
8/24/2017,0:30:00,25.49,2.53,7.56,7.67,94.34,6.41,5.11,1.24,12.83
8/24/2017,0:45:00,25.45,2.52,7.53,7.5,92.19,6.92,5.13,1.18,12.79
8/24/2017,1:00:00,25.41,2.56,7.53,7.49,92,6.98,5.27,1.19,12.81
8/24/2017,1:15:00,25.4,2.56,7.5,7.3,89.66,6.8,5.07,1.22,12.83
8/24/2017,1:30:00,25.33,2.55,7.49,7.24,88.75,6.83,5.27,1.19,12.86
8/24/2017,1:45:00,25.29,2.55,7.48,7.14,87.52,6.46,5.17,1.19,12.83
8/24/2017,2:00:00,25.28,2.55,7.46,6.99,85.66,6.69,4.93,1.22,12.84
8/24/2017,2:15:00,25.25,2.54,7.44,6.92,84.74,7.58,5.18,1.25,12.8
8/24/2017,2:30:00,25.22,2.55,7.43,6.83,83.64,8.15,4.94,1.19,12.81
8/24/2017,2:45:00,25.18,2.59,7.42,6.77,82.85,7.36,5.22,1.19,12.81
8/24/2017,3:00:00,25.09,2.58,7.41,6.69,81.66,7.07,4.88,1.25,12.83
8/24/2017,3:15:00,25.05,2.5,7.4,6.68,81.46,6.66,4.92,1.2,12.81
8/24/2017,3:30:00,25.04,2.5,7.39,6.51,79.44,6.67,5.13,1.17,12.82
8/24/2017,3:45:00,24.98,2.49,7.39,6.56,79.9,6.73,4.93,1.14,12.8
8/24/2017,4:00:00,24.96,2.49,7.37,6.41,78.06,7.19,4.94,1.16,12.8
8/24/2017,4:15:00,24.93,2.51,7.36,6.36,77.38,6.37,5.09,1.19,12.78
8/24/2017,4:30:00,24.9,2.51,7.35,6.29,76.59,6.47,4.85,1.16,12.8
8/24/2017,4:45:00,24.84,2.5,7.34,6.24,75.9,6.85,4.84,1.17,12.79
8/24/2017,5:00:00,24.83,2.5,7.34,6.18,75.06,6.34,4.96,1.14,12.71
8/24/2017,5:15:00,24.8,2.51,7.33,6.1,74.09,6.72,4.91,1.12,12.79
8/24/2017,5:30:00,24.8,2.52,7.33,6.07,73.75,6.3,4.84,1.11,12.78
8/24/2017,5:45:00,24.76,2.52,7.32,6,72.83,6.59,5.02,1.13,12.74
8/24/2017,6:00:00,24.72,2.5,7.31,5.93,71.86,6.94,4.69,1.14,12.76
8/24/2017,6:15:00,24.64,2.48,7.31,5.87,71.04,6.54,4.98,1.07,12.71
8/24/2017,6:30:00,24.64,2.48,7.3,5.82,70.41,6.02,4.7,1.03,12.82
8/24/2017,6:45:00,24.62,2.49,7.29,5.78,70.02,6.87,4.57,1.11,12.92
8/24/2017,7:00:00,24.57,2.46,7.3,5.83,70.45,7.69,4.89,1.12,13.05
8/24/2017,7:15:00,24.54,2.48,7.31,5.91,71.44,7.12,4.12,1.17,13.01
8/24/2017,7:30:00,24.51,2.46,7.31,5.95,71.85,7.05,4.75,1.3,13.18
8/24/2017,7:45:00,24.51,2.47,7.31,5.93,71.65,7.11,4.8,1.32,13.26
8/24/2017,8:00:00,24.51,2.51,7.31,5.97,72.13,6.98,5.12,1.43,13.24
8/24/2017,8:15:00,24.51,2.48,7.32,6.06,73.18,7.9,4.48,1.5,13.42
8/24/2017,8:30:00,24.51,2.52,7.34,6.18,74.61,6.77,4.68,1.44,13.33
8/24/2017,8:45:00,24.51,2.52,7.37,6.42,77.57,6.83,5.08,1.47,13.36
8/24/2017,9:00:00,24.52,2.5,7.39,6.6,79.71,7.54,4.82,1.44,13.32
8/24/2017,9:15:00,24.53,2.52,7.42,6.78,81.89,6.97,4.97,1.47,13.31
8/24/2017,9:30:00,24.56,2.52,7.43,6.94,83.89,7.33,5.03,1.47,13.34
8/24/2017,9:45:00,24.59,2.52,7.45,7.06,85.45,6.93,5.05,1.47,13.33
8/24/2017,10:00:00,24.63,2.52,7.47,7.17,86.8,6.76,4.84,1.42,13.35
8/24/2017,10:15:00,24.68,2.51,7.49,7.3,88.43,6.83,4.95,1.46,13.45
8/24/2017,10:30:00,24.71,2.51,7.51,7.47,90.6,7,5.2,1.48,13.42
8/24/2017,10:45:00,24.77,2.52,7.54,7.63,92.66,6.68,4.85,1.45,13.42
8/24/2017,11:00:00,24.84,2.52,7.57,7.83,95.17,6.67,5.15,1.46,13.5
8/24/2017,11:15:00,24.93,2.52,7.6,7.98,97.14,6.65,5.36,1.47,13.41
8/24/2017,11:30:00,25.03,2.55,7.64,8.2,99.97,6.73,5.55,1.39,13.65
8/24/2017,11:45:00,25.05,2.54,7.68,8.37,102.12,6.56,5.02,1.45,13.76
8/24/2017,12:00:00,25.14,2.48,7.72,8.53,104.26,6.4,4.91,1.44,13.84
8/24/2017,12:15:00,25.26,2.52,7.76,8.68,106.33,6.9,4.8,1.4,13.9
8/24/2017,12:30:00,25.33,2.48,7.81,8.94,109.59,6.12,4.56,1.34,13.83
8/24/2017,12:45:00,25.32,2.49,7.83,9.03,110.7,6.71,5.03,1.54,13.74
8/24/2017,13:00:00,25.4,2.47,7.88,9.21,113.07,6.39,4.65,1.39,13.83
8/24/2017,13:15:00,25.46,2.52,7.93,9.4,115.51,6.37,4.73,1.45,13.78
8/24/2017,13:30:00,25.52,2.48,7.98,9.55,117.49,6.09,4.73,1.42,13.77
8/24/2017,13:45:00,25.53,2.47,8,9.62,118.46,6.35,4.94,1.48,13.76
8/24/2017,14:00:00,25.57,2.47,8.02,9.72,119.78,6.63,4.94,1.48,13.76
8/24/2017,14:15:00,25.63,2.45,8.05,9.85,121.43,6.43,4.59,1.47,13.79
8/24/2017,14:30:00,25.68,2.44,8.09,9.98,123.2,6.36,4.98,1.52,13.71
8/24/2017,14:45:00,25.7,2.44,8.1,10.08,124.41,6.35,4.96,1.54,13.76
8/24/2017,15:00:00,25.71,2.43,8.12,10.14,125.14,6.43,4.47,1.57,13.77
8/24/2017,15:15:00,25.72,2.46,8.13,10.15,125.38,6.28,5.36,1.61,13.7
8/24/2017,15:30:00,25.73,2.45,8.15,10.2,126.02,6.25,5.11,1.6,13.67
8/24/2017,15:45:00,25.75,2.42,8.19,10.34,127.7,5.89,5.12,1.54,13.76
8/24/2017,16:00:00,25.76,2.44,8.22,10.41,128.65,5.48,5.41,1.48,13.87
8/24/2017,16:15:00,25.76,2.43,8.23,10.46,129.24,5.76,4.72,1.52,13.71
8/24/2017,16:30:00,25.78,2.44,8.25,10.51,129.91,5.61,4.98,1.38,13.67
8/24/2017,16:45:00,25.8,2.42,8.3,10.71,132.39,5.84,5.29,1.36,13.66
8/24/2017,17:00:00,25.8,2.41,8.34,10.84,134.09,5.49,5.5,1.48,13.66
8/24/2017,17:15:00,25.8,2.42,8.35,10.88,134.57,5.38,4.63,1.42,13.66
8/24/2017,17:30:00,25.8,2.39,8.37,10.93,135.09,5.43,6.58,1.32,13.7
8/24/2017,17:45:00,25.79,2.38,8.37,10.97,135.67,5,4.75,1.3,13.75
8/24/2017,18:00:00,25.77,2.38,8.38,11.04,136.45,5.37,4.38,1.33,13.22
8/24/2017,18:15:00,25.76,2.39,8.38,11.02,136.15,5.07,4.99,1.31,13.74
8/24/2017,18:30:00,25.73,2.43,8.37,10.98,135.56,5.34,6.04,1.29,13.45
8/24/2017,18:45:00,25.7,2.4,8.38,10.91,134.64,5.21,4.8,1.31,13.06
8/24/2017,19:00:00,25.66,2.4,8.36,10.93,134.8,5.28,4.48,1.25,12.98
8/24/2017,19:15:00,25.62,2.41,8.32,10.73,132.25,4.94,5.33,1.29,13
8/24/2017,19:30:00,25.58,2.39,8.3,10.56,130.09,4.44,4.56,1.28,12.95
8/24/2017,19:45:00,25.55,2.42,8.27,10.52,129.52,5.07,4.61,1.35,12.88
8/24/2017,20:00:00,25.52,2.45,8.24,10.34,127.28,5.16,5.64,1.29,12.89
8/24/2017,20:15:00,25.51,2.47,8.23,10.3,126.69,5.35,5.04,1.24,12.89
8/24/2017,20:30:00,25.46,2.47,8.22,10.17,125,5.06,7.07,1.28,12.89
8/24/2017,20:45:00,25.41,2.46,8.21,10.2,125.3,5.07,6.4,1.24,12.87
8/24/2017,21:00:00,25.4,2.48,8.19,10.08,123.75,5,5.08,1.27,12.96
8/24/2017,21:15:00,25.37,2.5,8.18,10.04,123.27,5.03,5.32,1.29,12.94
8/24/2017,21:30:00,25.32,2.49,8.18,9.98,122.38,5,5.31,1.25,12.88
8/24/2017,21:45:00,25.32,2.51,8.13,9.67,118.56,4.89,4.45,1.17,12.83
8/24/2017,22:00:00,25.28,2.49,8.11,9.74,119.37,5.11,4.95,1.25,12.83
8/24/2017,22:15:00,25.26,2.5,8.1,9.72,119.05,4.67,4.94,1.23,12.87
8/24/2017,22:30:00,25.22,2.5,8.1,9.6,117.49,4.76,4.3,1.13,12.83
8/24/2017,22:45:00,25.19,2.5,8.11,9.79,119.72,5.18,4.63,1.2,12.88
8/24/2017,23:00:00,25.13,2.51,8.1,9.76,119.26,4.76,4.23,1.1,12.87
8/24/2017,23:15:00,25.11,2.52,8.06,9.55,116.7,4.47,4.5,1.1,12.83
8/24/2017,23:30:00,25.01,2.46,8.08,9.65,117.7,4.31,4.25,1.02,12.79
8/24/2017,23:45:00,24.99,2.46,8.09,9.72,118.45,4.34,4.37,1.04,12.82
8/25/2017,0:00:00,24.95,2.45,8.04,9.59,116.79,4.53,3.99,1.04,12.82
8/25/2017,0:15:00,24.91,2.45,8.02,9.54,116.1,4.85,4.41,1.01,12.83
8/25/2017,0:30:00,24.91,2.46,8,9.5,115.64,4.41,4.16,1.03,12.83
8/25/2017,0:45:00,24.86,2.45,7.97,9.38,113.99,4.85,4.33,1.03,12.84
8/25/2017,1:00:00,24.82,2.47,7.93,9.22,111.95,4.69,4.07,1,12.81
8/25/2017,1:15:00,24.8,2.47,7.92,9.2,111.66,4.59,4.03,0.99,12.86
8/25/2017,1:30:00,24.76,2.47,7.91,9.04,109.72,5.02,4.26,1.02,12.82
8/25/2017,1:45:00,24.74,2.48,7.85,8.88,107.77,4.95,4.12,0.99,12.83
8/25/2017,2:00:00,24.75,2.49,7.8,8.72,105.77,6.24,4.4,1,12.83
8/25/2017,2:15:00,24.71,2.5,7.76,8.58,104.05,5.99,4.07,1.04,12.79
8/25/2017,2:30:00,24.67,2.51,7.73,8.44,102.21,5.7,4.14,1,12.79
8/25/2017,2:45:00,24.66,2.5,7.71,8.36,101.29,5.84,4.3,1.03,12.78
8/25/2017,3:00:00,24.62,2.47,7.73,8.33,100.86,6.1,4.1,1.02,12.89
8/25/2017,3:15:00,24.59,2.47,7.69,8.22,99.46,6.79,4.25,1.03,12.78
8/25/2017,3:30:00,24.56,2.49,7.67,8.21,99.32,6.39,4.16,1.03,12.85
8/25/2017,3:45:00,24.53,2.48,7.66,8.13,98.29,6.24,4.14,0.99,12.77
8/25/2017,4:00:00,24.51,2.47,7.64,8.03,96.96,6.05,4.34,1.02,12.78
8/25/2017,4:15:00,24.47,2.46,7.63,8.03,96.97,6.34,4.25,1.01,12.76
8/25/2017,4:30:00,24.43,2.45,7.62,7.91,95.35,6.36,3.91,1,12.76
8/25/2017,4:45:00,24.42,2.45,7.59,7.83,94.39,6.12,4.24,1.02,12.7
8/25/2017,5:00:00,24.34,2.42,7.58,7.72,93,6.45,4.11,1.02,12.71
8/25/2017,5:15:00,24.28,2.4,7.56,7.69,92.51,7,4.04,1,12.8
8/25/2017,5:30:00,24.27,2.4,7.56,7.7,92.6,8.5,3.92,0.98,12.72
8/25/2017,5:45:00,24.22,2.39,7.53,7.48,89.82,6.51,4.08,0.99,12.71
8/25/2017,6:00:00,24.19,2.38,7.51,7.42,89.05,7.81,4.65,1.01,12.69
8/25/2017,6:15:00,24.17,2.39,7.47,7.24,86.87,8.11,4.43,0.98,12.73
8/25/2017,6:30:00,24.13,2.4,7.45,7.11,85.21,7.11,3.8,0.96,12.88
8/25/2017,6:45:00,24.14,2.42,7.44,7.04,84.43,12.67,5.87,1.45,13.06
8/25/2017,7:00:00,24.13,2.4,7.4,6.74,80.8,7.03,4.86,1.08,12.91
8/25/2017,7:15:00,24.07,2.42,7.42,6.84,81.95,6.69,4.17,1.04,13.23
8/25/2017,7:30:00,24.07,2.39,7.41,6.73,80.63,7.47,4.25,1.14,13.36
8/25/2017,7:45:00,24.04,2.4,7.44,6.99,83.62,6.54,4.55,1.17,13.33
8/25/2017,8:00:00,24.02,2.41,7.47,7.14,85.47,7.55,4.26,1.21,13.25
8/25/2017,8:15:00,23.99,2.44,7.51,7.27,86.96,7.47,4.84,1.34,13.13
8/25/2017,8:30:00,23.95,2.41,7.53,7.52,89.83,7.01,4.12,1.22,13.12
8/25/2017,8:45:00,23.91,2.4,7.54,7.58,90.56,7.3,4.72,1.32,13.12
8/25/2017,9:00:00,23.91,2.39,7.52,7.5,89.59,7.36,4.39,1.31,13.05
8/25/2017,9:15:00,23.91,2.39,7.51,7.47,89.25,7.21,4.48,1.33,13.1
8/25/2017,9:30:00,23.9,2.41,7.51,7.51,89.66,7.71,4.77,1.42,13.21
8/25/2017,9:45:00,23.93,2.39,7.5,7.49,89.47,7.43,4.9,1.43,13.4
8/25/2017,10:00:00,23.97,2.4,7.5,7.46,89.24,7.17,4.52,1.42,13.45
8/25/2017,10:15:00,23.99,2.4,7.51,7.49,89.61,7.46,4.86,1.54,13.6
8/25/2017,10:30:00,24.02,2.41,7.53,7.53,90.12,8.33,4.91,1.55,13.33
8/25/2017,10:45:00,24.02,2.42,7.51,7.46,89.25,7.63,4.91,1.52,13.42
8/25/2017,11:00:00,24.06,2.42,7.56,7.76,92.9,7.6,6.52,1.74,13.4
8/25/2017,11:15:00,24.09,2.43,7.55,7.73,92.61,6.98,5.69,1.67,13.44
8/25/2017,11:30:00,24.28,2.45,7.64,8.18,98.37,6.67,4.8,1.45,13.59
8/25/2017,11:45:00,24.39,2.45,7.67,8.43,101.63,5.95,4.17,1.34,13.42
8/25/2017,12:00:00,24.41,2.44,7.7,8.58,103.45,5.94,4.37,1.31,13.49
8/25/2017,12:15:00,24.49,2.44,7.75,8.79,106.07,5.68,4.32,1.31,13.45
8/25/2017,12:30:00,24.6,2.43,7.79,8.98,108.6,5.52,4.42,1.36,13.92
8/25/2017,12:45:00,24.64,2.43,7.84,9.18,111.16,5.64,4.49,1.35,13.87
8/25/2017,13:00:00,24.68,2.41,7.88,9.32,112.93,5.71,4.6,1.38,13.62
8/25/2017,13:15:00,24.76,2.44,7.92,9.47,114.84,5.52,4.39,1.39,13.81
8/25/2017,13:30:00,24.79,2.41,7.96,9.61,116.68,5.63,4.45,1.33,13.76
8/25/2017,13:45:00,24.87,2.41,8.01,9.76,118.62,5.5,4.32,1.4,13.78
8/25/2017,14:00:00,24.89,2.4,8.03,9.85,119.85,5.77,4.96,1.42,13.77
8/25/2017,14:15:00,24.93,2.39,8.07,9.95,121.1,6.36,5.1,1.43,13.85
8/25/2017,14:30:00,24.92,2.41,8.08,9.96,121.19,5.87,4.74,1.4,13.87
8/25/2017,14:45:00,24.92,2.42,8.1,10.05,122.32,5.84,4.85,1.45,13.81
8/25/2017,15:00:00,24.9,2.39,8.12,10.12,123.07,5.68,4.83,1.43,13.89
8/25/2017,15:15:00,24.91,2.4,8.14,10.16,123.55,6.22,5.29,1.46,13.86
8/25/2017,15:30:00,24.91,2.38,8.15,10.19,123.96,5.88,6.12,1.44,13.85
8/25/2017,15:45:00,24.91,2.37,8.16,10.24,124.53,5.9,4.98,1.53,13.89
8/25/2017,16:00:00,24.92,2.37,8.16,10.23,124.46,6.45,5.13,1.52,13.87
8/25/2017,16:15:00,24.92,2.4,8.15,10.19,123.94,6.11,5.17,1.5,13.77
8/25/2017,16:30:00,24.93,2.41,8.15,10.2,124.11,6.42,5.16,1.54,13.84
8/25/2017,16:45:00,24.93,2.42,8.14,10.13,123.31,6.01,4.88,1.57,13.93
8/25/2017,17:00:00,24.93,2.39,8.12,10.08,122.62,6.24,4.88,1.58,13.76
8/25/2017,17:15:00,24.93,2.44,8.08,9.99,121.54,6.28,5.36,1.63,13.76
8/25/2017,17:30:00,24.93,2.48,8.09,10.03,122.15,6.3,4.83,1.62,13.74
8/25/2017,17:45:00,24.93,2.53,8.18,10.29,125.29,5.94,5.02,1.51,13.82
8/25/2017,18:00:00,24.93,2.58,8.22,10.32,125.61,5.74,4.87,1.43,13.74
8/25/2017,18:15:00,24.91,2.64,8.28,10.47,127.51,5.91,4.99,1.4,13.77
8/25/2017,18:30:00,24.83,2.6,8.25,10.38,126.22,5.74,5.32,1.42,13.8
8/25/2017,18:45:00,24.79,2.6,8.2,10.24,124.35,5.58,5.7,1.42,13.89
8/25/2017,19:00:00,24.72,2.57,8.14,10.07,122.17,5.89,5.53,1.49,13.1
8/25/2017,19:15:00,24.67,2.57,8.09,9.86,119.47,5.78,6.32,1.5,12.97
8/25/2017,19:30:00,24.59,2.56,8.03,9.7,117.33,5.66,6.09,1.49,12.91
8/25/2017,19:45:00,24.58,2.57,8,9.61,116.23,5.96,6.27,1.55,12.9
8/25/2017,20:00:00,24.5,2.56,7.99,9.59,115.88,5.57,5.67,1.43,12.9
8/25/2017,20:15:00,24.53,2.63,8.03,9.62,116.28,5.79,6.49,1.52,12.89
8/25/2017,20:30:00,24.51,2.74,8.12,9.75,117.84,5.3,5.07,1.25,12.89
8/25/2017,20:45:00,24.34,2.5,7.94,9.46,113.9,5.45,5.3,1.39,12.87
8/25/2017,21:00:00,24.35,2.49,7.92,9.4,113.2,5.33,5.48,1.39,12.89
8/25/2017,21:15:00,24.31,2.47,7.91,9.37,112.71,5.6,5.64,1.39,12.88
8/25/2017,21:30:00,24.32,2.49,7.89,9.29,111.85,5.26,5.62,1.39,12.88
8/25/2017,21:45:00,24.28,2.47,7.88,9.24,111.1,5.59,6.73,1.35,12.85
8/25/2017,22:00:00,24.23,2.46,7.86,9.15,109.9,5.91,5.71,1.35,12.85
8/25/2017,22:15:00,24.23,2.48,7.84,9.06,108.92,5.47,5.36,1.32,12.94
8/25/2017,22:30:00,24.16,2.46,7.83,9.04,108.46,5.24,5.39,1.37,12.85
8/25/2017,22:45:00,24.14,2.46,7.82,8.96,107.53,5.92,5.05,1.24,12.94
8/25/2017,23:00:00,24.09,2.47,7.82,8.96,107.36,5.28,5.4,1.3,12.96
8/25/2017,23:15:00,24.06,2.48,7.81,8.9,106.65,5.68,5.42,1.31,12.85
8/25/2017,23:30:00,24.03,2.49,7.8,8.83,105.76,5.88,5.07,1.25,12.82
8/25/2017,23:45:00,23.98,2.47,7.78,8.75,104.68,6.72,5.33,1.24,12.88
8/26/2017,0:00:00,23.94,2.48,7.78,8.75,104.57,5.82,5.33,1.22,12.87
8/26/2017,0:15:00,23.93,2.48,7.77,8.7,103.98,5.75,4.81,1.17,12.84
8/26/2017,0:30:00,23.89,2.5,7.77,8.7,103.94,6,4.71,1.15,12.82
8/26/2017,0:45:00,23.83,2.5,7.75,8.65,103.12,6.79,5.06,1.18,12.87
8/26/2017,1:00:00,23.81,2.51,7.73,8.58,102.33,6.07,4.91,1.22,12.83
8/26/2017,1:15:00,23.79,2.53,7.71,8.41,100.28,6.27,4.82,1.19,12.82
8/26/2017,1:30:00,23.78,2.55,7.69,8.33,99.27,6.44,4.51,1.2,12.8
8/26/2017,1:45:00,23.77,2.57,7.68,8.28,98.71,6.23,5.03,1.16,12.79
8/26/2017,2:00:00,23.72,2.55,7.67,8.18,97.32,6.58,4.99,1.14,12.8
8/26/2017,2:15:00,23.7,2.56,7.65,8.14,96.87,5.92,4.81,1.2,12.82
8/26/2017,2:30:00,23.67,2.56,7.62,7.97,94.82,6.95,4.83,1.14,12.8
8/26/2017,2:45:00,23.65,2.58,7.59,7.89,93.77,6.47,4.65,1.16,12.83
8/26/2017,3:00:00,23.62,2.6,7.57,7.68,91.22,7.13,4.82,1.13,12.74
8/26/2017,3:15:00,23.59,2.61,7.54,7.58,90.01,6.87,4.95,1.17,12.82
8/26/2017,3:30:00,23.57,2.63,7.51,7.2,85.45,7.84,4.76,1.17,12.78
8/26/2017,3:45:00,23.54,2.63,7.5,7.25,86.08,7.13,4.61,1.16,12.78
8/26/2017,4:00:00,23.49,2.67,7.5,7.26,86.1,7.44,4.92,1.18,12.76
8/26/2017,4:15:00,23.45,2.62,7.47,7.05,83.55,8.66,5.21,1.18,12.83
8/26/2017,4:30:00,23.42,2.62,7.46,7.09,83.96,8.97,4.78,1.24,12.74
8/26/2017,4:45:00,23.39,2.65,7.45,7.04,83.34,7.58,4.79,1.13,12.71
8/26/2017,5:00:00,23.36,2.65,7.43,6.89,81.45,7.19,4.75,1.15,12.72
8/26/2017,5:15:00,23.31,2.63,7.44,6.89,81.38,6.82,5.22,1.13,12.71
8/26/2017,5:30:00,23.31,2.64,7.41,6.74,79.61,6.83,4.53,1.12,12.71
8/26/2017,5:45:00,23.26,2.64,7.41,6.69,79.02,8.09,4.83,1.13,12.72
8/26/2017,6:00:00,23.23,2.63,7.4,6.62,78.12,7.39,5.07,1.14,12.71
8/26/2017,6:15:00,23.22,2.62,7.39,6.58,77.62,7.23,5.04,1.15,12.71
8/26/2017,6:30:00,23.2,2.63,7.41,6.61,77.95,7.09,4.5,1.08,12.78
8/26/2017,6:45:00,23.17,2.64,7.39,6.54,77.09,7.08,4.49,1.04,12.78
8/26/2017,7:00:00,23.15,2.65,7.39,6.53,76.97,7.29,4.61,1.1,13
8/26/2017,7:15:00,23.16,2.67,7.38,6.46,76.09,6.65,4.64,1.16,13.12
8/26/2017,7:30:00,23.06,2.64,7.4,6.51,76.61,6.08,4.36,1.14,13.2
8/26/2017,7:45:00,23.02,2.62,7.39,6.59,77.48,6.79,4.44,1.21,13.35
8/26/2017,8:00:00,22.98,2.59,7.41,6.75,79.29,6.41,4.3,1.11,13.34
8/26/2017,8:15:00,22.98,2.58,7.41,6.87,80.71,6.1,4.52,1.17,13.49
8/26/2017,8:30:00,22.97,2.55,7.43,7.07,82.94,6.11,4.1,1.15,13.35
8/26/2017,8:45:00,22.98,2.56,7.45,7.09,83.2,6.89,4.52,1.24,13.48
8/26/2017,9:00:00,23,2.54,7.44,7.17,84.22,6.22,4.25,1.23,13.53
8/26/2017,9:15:00,23.02,2.53,7.45,7.28,85.48,6.2,4.3,1.27,13.49
8/26/2017,9:30:00,23.04,2.52,7.47,7.41,87.1,6.13,4.35,1.3,13.51
8/26/2017,9:45:00,23.07,2.52,7.48,7.48,87.95,6.32,4.39,1.3,13.59
8/26/2017,10:00:00,23.12,2.51,7.51,7.65,90.05,6.2,4.44,1.35,13.51
8/26/2017,10:15:00,23.13,2.53,7.52,7.54,88.74,6.52,4.68,1.44,13.79
8/26/2017,10:30:00,23.21,2.51,7.54,7.87,92.75,6.15,4.61,1.38,13.74
8/26/2017,10:45:00,23.25,2.51,7.58,8.05,94.92,6.47,4.72,1.39,13.83
8/26/2017,11:00:00,23.3,2.51,7.61,8.21,96.92,6.46,4.53,1.37,13.82
8/26/2017,11:15:00,23.35,2.51,7.65,8.37,98.98,6.34,4.79,1.45,13.98
8/26/2017,11:30:00,23.43,2.51,7.68,8.49,100.47,6.45,4.56,1.38,13.85
8/26/2017,11:45:00,23.51,2.51,7.73,8.69,103.09,6.31,4.45,1.38,13.89
8/26/2017,12:00:00,23.59,2.51,7.79,8.96,106.4,6.21,4.74,1.41,13.89
8/26/2017,12:15:00,23.66,2.51,7.85,9.15,108.83,6.04,4.53,1.41,13.85
8/26/2017,12:30:00,23.69,2.51,7.87,9.22,109.66,6.45,4.65,1.4,13.83
8/26/2017,12:45:00,23.73,2.51,7.87,9.23,109.86,6.29,4.82,1.41,13.83
8/26/2017,13:00:00,23.84,2.51,7.97,9.56,114.02,6.38,4.76,1.44,13.82
8/26/2017,13:15:00,23.92,2.51,8.03,9.77,116.7,6.01,4.67,1.4,13.82
8/26/2017,13:30:00,23.97,2.51,8.06,9.85,117.82,5.86,4.84,1.46,13.78
8/26/2017,13:45:00,24.04,2.5,8.11,10,119.76,5.88,4.69,1.37,13.78
8/26/2017,14:00:00,24.09,2.5,8.16,10.16,121.73,6.19,4.63,1.5,13.79
8/26/2017,14:15:00,24.13,2.5,8.19,10.28,123.31,6.14,4.79,1.44,13.79
8/26/2017,14:30:00,24.23,2.48,8.25,10.56,126.9,6.05,5.1,1.42,13.77
8/26/2017,14:45:00,24.27,2.49,8.25,10.54,126.74,5.83,5.03,1.46,13.76
8/26/2017,15:00:00,24.43,2.46,8.35,10.92,131.63,5.62,4.5,1.4,13.86
8/26/2017,15:15:00,24.44,2.45,8.33,10.93,131.85,5.94,6.66,1.39,13.77
8/26/2017,15:30:00,24.43,2.46,8.33,10.93,131.82,5.75,4.65,1.35,13.83
8/26/2017,15:45:00,24.53,2.44,8.38,11.17,134.97,5.79,4.93,1.43,13.7
8/26/2017,16:00:00,24.59,2.42,8.4,11.28,136.4,14.95,9.71,2.3,13.7
8/26/2017,16:15:00,24.59,2.43,8.41,11.32,136.87,6.15,5.01,1.47,13.7
8/26/2017,16:30:00,24.63,2.4,8.44,11.47,138.86,5.59,4.71,1.36,13.69
8/26/2017,16:45:00,24.63,2.42,8.44,11.46,138.67,5.8,4.54,1.32,13.77
8/26/2017,17:00:00,24.62,2.43,8.44,11.4,137.98,5.43,4.48,1.29,13.77
8/26/2017,17:15:00,24.63,2.4,8.46,11.49,139.04,5.26,4.45,1.19,13.7
8/26/2017,17:30:00,24.64,2.39,8.48,11.61,140.57,5.52,4.56,1.29,13.69
8/26/2017,17:45:00,24.61,2.39,8.47,11.6,140.38,5.37,4.58,1.25,13.76
8/26/2017,18:00:00,24.57,2.4,8.47,11.6,140.17,5.42,4.31,1.23,13.7
8/26/2017,18:15:00,24.52,2.41,8.48,11.57,139.69,5.28,4.86,1.27,13.83
8/26/2017,18:30:00,24.44,2.44,8.41,11.24,135.52,5.33,5.47,1.27,13.45
8/26/2017,18:45:00,24.38,2.42,8.47,11.5,138.52,5.16,4.9,1.25,13.09
8/26/2017,19:00:00,24.34,2.44,8.43,11.24,135.35,9.56,5.71,1.63,12.94
8/26/2017,19:15:00,24.29,2.44,8.41,11.18,134.47,5.48,5.47,1.29,12.91
8/26/2017,19:30:00,24.25,2.44,8.37,10.98,131.94,5.53,4.98,1.31,12.88
8/26/2017,19:45:00,24.2,2.44,8.37,10.93,131.25,5.71,4.95,1.32,12.91
