"Agency","Site","Site AQS","Param","Param AQS","POC","Method","Duration","Date (LST)","Unit","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","Average","Max"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/20/2018","UG/M3","19.6","","","","","","","","","","","","","","","","","","","","","","","","19.6","19.6"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/21/2018","UG/M3","12.0","","","","","","","","","","","","","","","","","","","","","","","","12.0","12.0"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/22/2018","UG/M3","6.5","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.5"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/23/2018","UG/M3","8.8","","","","","","","","","","","","","","","","","","","","","","","","8.8","8.8"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/24/2018","UG/M3","8.5","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.5"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/25/2018","UG/M3","9.5","","","","","","","","","","","","","","","","","","","","","","","","9.5","9.5"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/26/2018","UG/M3","10.8","","","","","","","","","","","","","","","","","","","","","","","","10.8","10.8"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/27/2018","UG/M3","15.3","","","","","","","","","","","","","","","","","","","","","","","","15.3","15.3"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/28/2018","UG/M3","13.0","","","","","","","","","","","","","","","","","","","","","","","","13.0","13.0"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/29/2018","UG/M3","13.0","","","","","","","","","","","","","","","","","","","","","","","","13.0","13.0"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/30/2018","UG/M3","12.1","","","","","","","","","","","","","","","","","","","","","","","","12.1","12.1"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","07/31/2018","UG/M3","14.1","","","","","","","","","","","","","","","","","","","","","","","","14.1","14.1"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/01/2018","UG/M3","11.0","","","","","","","","","","","","","","","","","","","","","","","","11.0","11.0"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/02/2018","UG/M3","9.5","","","","","","","","","","","","","","","","","","","","","","","","9.5","9.5"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/03/2018","UG/M3","11.0","","","","","","","","","","","","","","","","","","","","","","","","11.0","11.0"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/04/2018","UG/M3","16.0","","","","","","","","","","","","","","","","","","","","","","","","16.0","16.0"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/05/2018","UG/M3","15.3","","","","","","","","","","","","","","","","","","","","","","","","15.3","15.3"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/06/2018","UG/M3","15.1","","","","","","","","","","","","","","","","","","","","","","","","15.1","15.1"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/07/2018","UG/M3","21.3","","","","","","","","","","","","","","","","","","","","","","","","21.3","21.3"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/08/2018","UG/M3","27.2","","","","","","","","","","","","","","","","","","","","","","","","27.2","27.2"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/09/2018","UG/M3","25.4","","","","","","","","","","","","","","","","","","","","","","","","25.4","25.4"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/10/2018","UG/M3","29.2","","","","","","","","","","","","","","","","","","","","","","","","29.2","29.2"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/11/2018","UG/M3","19.0","","","","","","","","","","","","","","","","","","","","","","","","19.0","19.0"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/12/2018","UG/M3","5.0","","","","","","","","","","","","","","","","","","","","","","","","5.0","5.0"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/13/2018","UG/M3","35.7","","","","","","","","","","","","","","","","","","","","","","","","35.7","35.7"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/14/2018","UG/M3","48.3","","","","","","","","","","","","","","","","","","","","","","","","48.3","48.3"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/15/2018","UG/M3","48.4","","","","","","","","","","","","","","","","","","","","","","","","48.4","48.4"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/16/2018","UG/M3","44.4","","","","","","","","","","","","","","","","","","","","","","","","44.4","44.4"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/17/2018","UG/M3","32.9","","","","","","","","","","","","","","","","","","","","","","","","32.9","32.9"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/18/2018","UG/M3","19.6","","","","","","","","","","","","","","","","","","","","","","","","19.6","19.6"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/19/2018","UG/M3","57.8","","","","","","","","","","","","","","","","","","","","","","","","57.8","57.8"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/20/2018","UG/M3","73.9","","","","","","","","","","","","","","","","","","","","","","","","73.9","73.9"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/21/2018","UG/M3","34.9","","","","","","","","","","","","","","","","","","","","","","","","34.9","34.9"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/22/2018","UG/M3","33.7","","","","","","","","","","","","","","","","","","","","","","","","33.7","33.7"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/23/2018","UG/M3","49.5","","","","","","","","","","","","","","","","","","","","","","","","49.5","49.5"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/24/2018","UG/M3","36.8","","","","","","","","","","","","","","","","","","","","","","","","36.8","36.8"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/25/2018","UG/M3","27.4","","","","","","","","","","","","","","","","","","","","","","","","27.4","27.4"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/26/2018","UG/M3","19.5","","","","","","","","","","","","","","","","","","","","","","","","19.5","19.5"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/27/2018","UG/M3","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2"
"ID1","St. Maries","160090010","PM2.5-88502","88502","3","","24 Hrs","08/28/2018","UG/M3","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/01/2018","UG/M3","2.5","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/02/2018","UG/M3","2.8","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/03/2018","UG/M3","4.3","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/04/2018","UG/M3","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/05/2018","UG/M3","6.9","","","","","","","","","","","","","","","","","","","","","","","","6.9","6.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/06/2018","UG/M3","9.7","","","","","","","","","","","","","","","","","","","","","","","","9.7","9.7"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/07/2018","UG/M3","3.8","","","","","","","","","","","","","","","","","","","","","","","","3.8","3.8"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/08/2018","UG/M3","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/09/2018","UG/M3","7.9","","","","","","","","","","","","","","","","","","","","","","","","7.9","7.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/10/2018","UG/M3","3.9","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/11/2018","UG/M3","5.6","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/12/2018","UG/M3","7.2","","","","","","","","","","","","","","","","","","","","","","","","7.2","7.2"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/13/2018","UG/M3","9.1","","","","","","","","","","","","","","","","","","","","","","","","9.1","9.1"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/14/2018","UG/M3","8.3","","","","","","","","","","","","","","","","","","","","","","","","8.3","8.3"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/15/2018","UG/M3","9.6","","","","","","","","","","","","","","","","","","","","","","","","9.6","9.6"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/16/2018","UG/M3","12.1","","","","","","","","","","","","","","","","","","","","","","","","12.1","12.1"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/17/2018","UG/M3","12.6","","","","","","","","","","","","","","","","","","","","","","","","12.6","12.6"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/18/2018","UG/M3","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/19/2018","UG/M3","6.7","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/20/2018","UG/M3","7.7","","","","","","","","","","","","","","","","","","","","","","","","7.7","7.7"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/21/2018","UG/M3","7.8","","","","","","","","","","","","","","","","","","","","","","","","7.8","7.8"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/22/2018","UG/M3","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/23/2018","UG/M3","12.1","","","","","","","","","","","","","","","","","","","","","","","","12.1","12.1"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/24/2018","UG/M3","13.7","","","","","","","","","","","","","","","","","","","","","","","","13.7","13.7"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/25/2018","UG/M3","13.2","","","","","","","","","","","","","","","","","","","","","","","","13.2","13.2"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/26/2018","UG/M3","16.4","","","","","","","","","","","","","","","","","","","","","","","","16.4","16.4"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/27/2018","UG/M3","19.4","","","","","","","","","","","","","","","","","","","","","","","","19.4","19.4"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/28/2018","UG/M3","22.0","","","","","","","","","","","","","","","","","","","","","","","","22.0","22.0"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/29/2018","UG/M3","26.5","","","","","","","","","","","","","","","","","","","","","","","","26.5","26.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/30/2018","UG/M3","28.3","","","","","","","","","","","","","","","","","","","","","","","","28.3","28.3"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","07/31/2018","UG/M3","24.0","","","","","","","","","","","","","","","","","","","","","","","","24.0","24.0"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/01/2018","UG/M3","17.0","","","","","","","","","","","","","","","","","","","","","","","","17.0","17.0"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/02/2018","UG/M3","16.9","","","","","","","","","","","","","","","","","","","","","","","","16.9","16.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/03/2018","UG/M3","7.5","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/04/2018","UG/M3","12.3","","","","","","","","","","","","","","","","","","","","","","","","12.3","12.3"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/05/2018","UG/M3","18.5","","","","","","","","","","","","","","","","","","","","","","","","18.5","18.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/06/2018","UG/M3","33.4","","","","","","","","","","","","","","","","","","","","","","","","33.4","33.4"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/07/2018","UG/M3","40.4","","","","","","","","","","","","","","","","","","","","","","","","40.4","40.4"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/08/2018","UG/M3","40.9","","","","","","","","","","","","","","","","","","","","","","","","40.9","40.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/09/2018","UG/M3","44.5","","","","","","","","","","","","","","","","","","","","","","","","44.5","44.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/10/2018","UG/M3","35.5","","","","","","","","","","","","","","","","","","","","","","","","35.5","35.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/11/2018","UG/M3","10.9","","","","","","","","","","","","","","","","","","","","","","","","10.9","10.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/12/2018","UG/M3","4.5","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/13/2018","UG/M3","76.2","","","","","","","","","","","","","","","","","","","","","","","","76.2","76.2"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/14/2018","UG/M3","90.9","","","","","","","","","","","","","","","","","","","","","","","","90.9","90.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/15/2018","UG/M3","76.1","","","","","","","","","","","","","","","","","","","","","","","","76.1","76.1"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/16/2018","UG/M3","77.8","","","","","","","","","","","","","","","","","","","","","","","","77.8","77.8"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/17/2018","UG/M3","39.9","","","","","","","","","","","","","","","","","","","","","","","","39.9","39.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/18/2018","UG/M3","25.7","","","","","","","","","","","","","","","","","","","","","","","","25.7","25.7"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/19/2018","UG/M3","163.5","","","","","","","","","","","","","","","","","","","","","","","","163.5","163.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/20/2018","UG/M3","155.8","","","","","","","","","","","","","","","","","","","","","","","","155.8","155.8"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/21/2018","UG/M3","62.4","","","","","","","","","","","","","","","","","","","","","","","","62.4","62.4"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/22/2018","UG/M3","57.4","","","","","","","","","","","","","","","","","","","","","","","","57.4","57.4"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/23/2018","UG/M3","72.7","","","","","","","","","","","","","","","","","","","","","","","","72.7","72.7"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/24/2018","UG/M3","25.0","","","","","","","","","","","","","","","","","","","","","","","","25.0","25.0"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/25/2018","UG/M3","38.6","","","","","","","","","","","","","","","","","","","","","","","","38.6","38.6"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/26/2018","UG/M3","18.9","","","","","","","","","","","","","","","","","","","","","","","","18.9","18.9"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/27/2018","UG/M3","8.5","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.5"
"WA1","Sunnyside-S 16th","530770005","PM2.5-88502","88502","4","","24 Hrs","08/28/2018","UG/M3","14.3","","","","","","","","","","","","","","","","","","","","","","","","14.3","14.3"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/01/2018","UG/M3","2.1","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/02/2018","UG/M3","1.9","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/03/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/04/2018","UG/M3","4.7","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.7"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/05/2018","UG/M3","4.5","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.5"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/06/2018","UG/M3","2.6","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/07/2018","UG/M3","2.8","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/08/2018","UG/M3","2.7","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/09/2018","UG/M3","4.1","","","","","","","","","","","","","","","","","","","","","","","","4.1","4.1"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/10/2018","UG/M3","2.6","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/11/2018","UG/M3","3.0","","","","","","","","","","","","","","","","","","","","","","","","3.0","3.0"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/12/2018","UG/M3","3.8","","","","","","","","","","","","","","","","","","","","","","","","3.8","3.8"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/13/2018","UG/M3","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/14/2018","UG/M3","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/15/2018","UG/M3","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/16/2018","UG/M3","5.0","","","","","","","","","","","","","","","","","","","","","","","","5.0","5.0"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/17/2018","UG/M3","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/18/2018","UG/M3","2.9","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/19/2018","UG/M3","2.6","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/20/2018","UG/M3","2.9","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/21/2018","UG/M3","2.9","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/22/2018","UG/M3","3.9","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/23/2018","UG/M3","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/24/2018","UG/M3","5.5","","","","","","","","","","","","","","","","","","","","","","","","5.5","5.5"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/25/2018","UG/M3","5.1","","","","","","","","","","","","","","","","","","","","","","","","5.1","5.1"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/26/2018","UG/M3","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/27/2018","UG/M3","4.1","","","","","","","","","","","","","","","","","","","","","","","","4.1","4.1"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/28/2018","UG/M3","4.0","","","","","","","","","","","","","","","","","","","","","","","","4.0","4.0"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/29/2018","UG/M3","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/30/2018","UG/M3","6.7","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","07/31/2018","UG/M3","6.4","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.4"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/01/2018","UG/M3","6.1","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.1"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/02/2018","UG/M3","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/03/2018","UG/M3","2.4","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/04/2018","UG/M3","2.7","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/05/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/06/2018","UG/M3","4.3","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/07/2018","UG/M3","6.9","","","","","","","","","","","","","","","","","","","","","","","","6.9","6.9"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/08/2018","UG/M3","9.7","","","","","","","","","","","","","","","","","","","","","","","","9.7","9.7"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/09/2018","UG/M3","11.0","","","","","","","","","","","","","","","","","","","","","","","","11.0","11.0"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/10/2018","UG/M3","9.3","","","","","","","","","","","","","","","","","","","","","","","","9.3","9.3"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/11/2018","UG/M3","1.9","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/12/2018","UG/M3","3.1","","","","","","","","","","","","","","","","","","","","","","","","3.1","3.1"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/13/2018","UG/M3","5.0","","","","","","","","","","","","","","","","","","","","","","","","5.0","5.0"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/14/2018","UG/M3","22.6","","","","","","","","","","","","","","","","","","","","","","","","22.6","22.6"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/15/2018","UG/M3","28.5","","","","","","","","","","","","","","","","","","","","","","","","28.5","28.5"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/16/2018","UG/M3","18.3","","","","","","","","","","","","","","","","","","","","","","","","18.3","18.3"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/17/2018","UG/M3","4.1","","","","","","","","","","","","","","","","","","","","","","","","4.1","4.1"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/18/2018","UG/M3","7.4","","","","","","","","","","","","","","","","","","","","","","","","7.4","7.4"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/19/2018","UG/M3","14.7","","","","","","","","","","","","","","","","","","","","","","","","14.7","14.7"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/20/2018","UG/M3","27.7","","","","","","","","","","","","","","","","","","","","","","","","27.7","27.7"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/21/2018","UG/M3","37.1","","","","","","","","","","","","","","","","","","","","","","","","37.1","37.1"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/22/2018","UG/M3","31.7","","","","","","","","","","","","","","","","","","","","","","","","31.7","31.7"
"OR1","Sweet Home - Fire Department","410432002","PM2.5-88502","88502","3","","24 Hrs","08/23/2018","UG/M3","33.4","","","","","","","","","","","","","","","","","","","","","","","","33.4","33.4"
